Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
14:30;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9121;;"KTW"
18:20;Trapani;RYANAIR;FR 3647;;"KTW"
18:20;Warszawa;LOT;LO 3886;;"KTW"
18:20;Alicante;WIZZ AIR;W6 1075;;"KTW"
19:00;Mediolan - Bergamo;RYANAIR;FR 3409;;"KTW"
19:40;Londyn - Luton;WIZZ AIR;W6 1005;;"KTW"
