Czas;Kierunek;Rejs;;Lotnisko wylotowe
08:48;WARSZAWA;LO3932;;"SSZ"
14:25;WARSZAWA;LO3934;;"SSZ"
16:10;LONDYN STANSTED;FR9083;;"SSZ"
16:47;WARSZAWA;LO3938;;"SSZ"
18:10;KRAKOW;FR6231;;"SSZ"
