Czas;Kierunek;Rejs;;Lotnisko wylotowe
17:15;MALTA;FR 9259;;"WMI"
17:20;PORTO;FR 4533;;"WMI"
17:50;ALICANTE;FR 1001;;"WMI"
18:15;ZEMUNIK-ZADAR;FR 5750;;"WMI"
05:45;PARYŻ BEAUVAIS;FR 1888;;"WMI"
05:45;CATANIA;FR 5440;;"WMI"
06:05;BURGAS;FR 3371;;"WMI"
06:35;RZYM CIAMPINO;FR 3866;;"WMI"
