Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
20:00;Hurghada;LOT;LO 6317;;"KTW"
03:20;Sharm El Sheikh;SKYUP EUROPE;U5 7343;;"KTW"
04:00;Marsa Alam;ENTER AIR;ENT 4099;;"KTW"
04:10;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9123;;"KTW"
04:50;Salala;ENTER AIR;ENT 5007;;"KTW"
05:40;Warszawa;LOT;LO 3880;;"KTW"
