Czas;Kierunek;Rejs;;Lotnisko wylotowe
23:31;LONDYN STANSTED;FR2467;;"SSZ"
09:41;KRAKOW;FR6231;;"SSZ"
12:18;WARSZAWA;LO3934;;"SSZ"
14:49;LONDYN STANSTED;FR2550;;"SSZ"
16:30;WARSZAWA;LO3938;;"SSZ"
