Czas;Kierunek;Rejs;;Lotnisko wylotowe
11:05;EINDHOVEN;FR 4022;;"WMI"
11:50;BUDAPESZT;FR 1922;;"WMI"
12:05;LIZBONA;FR 2263;;"WMI"
12:45;SZTOKHOLM ARLANDA;FR 1944;;"WMI"
13:05;KORFU;FR 1697;;"WMI"
13:10;TENERYFA;FR 6121;;"WMI"
16:30;ALICANTE;FR 1001;;"WMI"
17:20;SALONIKI;FR 4389;;"WMI"
18:40;BOLONIA;FR 1942;;"WMI"
22:05;DUBLIN;FR 1924;;"WMI"
