Czas;Kierunek;Rejs;;Lotnisko wylotowe
00:13;DUBLIN;FR3096;;"SSZ"
00:13;KRAKOW;FR6231;;"SSZ"
23:40;DUBLIN;FR3096;;"SSZ"
08:50;WARSZAWA;LO3932;;"SSZ"
09:10;LIVERPOOL;FR9677;;"SSZ"
