Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
19:00;Ateny;RYANAIR;FR 2615;;"KTW"
19:35;Liverpool;WIZZ AIR;W6 1011;;"KTW"
19:40;Londyn - Luton;WIZZ AIR;W6 1005;;"KTW"
19:50;Alghero;RYANAIR;FR 4179;;"KTW"
21:10;Mediolan - Bergamo;RYANAIR;FR 3409;;"KTW"
21:30;Londyn - Stansted;RYANAIR;FR 2472;;"KTW"
