Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
23:30;Tel Aviv;ENTER AIR;ENT 238;;"KTW"
03:00;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9123;;"KTW"
05:00;Antalia;ENTER AIR;ENT 4777;;"KTW"
05:40;Warszawa;LOT;LO 3880;;"KTW"
05:45;Forli;RYANAIR;FR 1036;;"KTW"
06:00;Ateny;WIZZ AIR;W6 1241;;"KTW"
