Czas;Kierunek;Rejs;;Lotnisko wylotowe
05:45;PARYŻ BEAUVAIS;FR 1888;;"WMI"
05:45;CATANIA;FR 5440;;"WMI"
06:05;BURGAS;FR 3371;;"WMI"
06:35;RZYM CIAMPINO;FR 3866;;"WMI"
10:00;SEWILLA-SAN PABLO;RR 9457;;"WMI"
10:05;LONDYN STANSTED;FR 1835;;"WMI"
11:15;WENECJA TREVISO;FR 1460;;"WMI"
11:20;DUBLIN;FR 1924;;"WMI"
11:30;CHANIA;FR 7194;;"WMI"
12:45;RZYM CIAMPINO;FR 7026;;"WMI"
