Czas;Kierunek;Rejs;;Lotnisko wylotowe
23:46;LONDYN STANSTED;FR2467;;"SSZ"
09:50;KRAKOW;FR6231;;"SSZ"
12:31;WARSZAWA;LO3934;;"SSZ"
15:11;LONDYN STANSTED;FR2550;;"SSZ"
16:39;WARSZAWA;LO3938;;"SSZ"
