Czas;Kierunek;Rejs;;Lotnisko wylotowe
23:35;LONDYN STANSTED;FR2467;;"SSZ"
08:50;WARSZAWA;LO3932;;"SSZ"
13:45;WARSZAWA;LO3934;;"SSZ"
15:25;LONDYN STANSTED;FR2467;;"SSZ"
16:40;WARSZAWA;LO3938;;"SSZ"
