Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
09:10;Lanzarote;ENTER AIR;ENT 5017;;"KTW"
09:35;Antalia;CORENDON AIRLINES;XC 8168;;"KTW"
10:00;Alghero;RYANAIR;FR 4179;;"KTW"
10:10;Frankfurt;LUFTHANSA;LH 1385;;"KTW"
10:50;Eindhoven;WIZZ AIR;W6 1071;;"KTW"
11:35;Londyn - Stansted;RYANAIR;FR 2472;;"KTW"
