Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
19:15;Hurghada;AIR CAIRO;SM 3610;;"KTW"
23:20;Tel Aviv;ENTER AIR;ENT 340;;"KTW"
23:30;Tel Aviv;ENTER AIR;ENT 218;;"KTW"
04:00;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9123;;"KTW"
04:30;Fuerteventura;ELECTRA AIRWAYS;AMQ 148;;"KTW"
05:40;Warszawa;LOT;LO 3880;;"KTW"
