Czas;Kierunek;Rejs;;Lotnisko wylotowe
08:48;WARSZAWA;LO3932;;"SSZ"
13:45;WARSZAWA;LO3934;;"SSZ"
16:40;WARSZAWA;LO3938;;"SSZ"
17:30;LONDYN STANSTED;FR2467;;"SSZ"
21:20;WARSZAWA;LO3936;;"SSZ"
