Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
01:55;Hurghada;ENTER AIR;ENT 1687;;"KTW"
03:30;Marsa Alam;SKYLINE EXPRESS AIRLINES;QU 9177;;"KTW"
04:55;Marsa Alam;ENTER AIR;ENT 4783;;"KTW"
05:35;Hurghada;ENTER AIR;ENT 4831;;"KTW"
05:45;Bruksela;RYANAIR;FR 6264;;"KTW"
05:55;Marsa Alam;ENTER AIR;ENT 4235;;"KTW"
