Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-04-25;06:05;Antalya (AYT);Enter Air;ENT 4797;0;;"POZ"
2025-04-25;06:10;Lizbona (LIS);Ryanair;FR 9575;0;;"POZ"
2025-04-25;06:15;Kopenhaga (CPH);SAS;SK 2756;0;;"POZ"
2025-04-25;06:20;Mediolan - Bergamo (BGY);Ryanair;FR 3868;0;;"POZ"
2025-04-25;06:25;Frankfurt (FRA);Lufthansa;LH 1391;0;;"POZ"
2025-04-25;06:30;Amsterdam (AMS);KLM;KL 1332;0;;"POZ"
2025-04-25;06:35;Marsa Alam Intl (RMF);Enter Air;ENT 4069;0;;"POZ"
2025-04-25;06:40;Birmingham (BHX);Ryanair;FR 5073;0;;"POZ"
2025-04-25;06:50;Antalya (AYT);Enter Air;ENT 4665;0;;"POZ"
2025-04-25;07:25;Praga (PRG);Ryanair;FR 8520;0;;"POZ"
2025-04-25;07:45;Warszawa (WAW);PLL LOT;LO 3952;0;;"POZ"
2025-04-25;08:15;Kutaisi (KUT);Wizz Air;W6 7942;0;;"POZ"
2025-04-25;08:45;Zakintos (ZTH);Buzz / Ryanair Sun;RR 7147;0;;"POZ"
2025-04-25;08:55;Larnaka (LCA);Buzz / Ryanair Sun;RR 7187;0;;"POZ"
2025-04-25;09:15;Palermo (PMO);Ryanair;FR 4373;0;;"POZ"
2025-04-25;09:40;Bruksela - Charleroi (CRL);Ryanair;FR 5000;0;;"POZ"
2025-04-25;09:45;Izmir (ADB);Enter Air;ENT 7077;0;;"POZ"
2025-04-25;09:50;Kos (KGS);Buzz / Ryanair Sun;RR 7183;0;;"POZ"
2025-04-25;10:00;Bari (BRI);Ryanair;FR 1217;0;;"POZ"
2025-04-25;10:30;Warszawa (WAW);PLL LOT;LO 7004;0;;"POZ"
2025-04-25;10:40;Frankfurt (FRA);Lufthansa;LH 1387;0;;"POZ"
2025-04-25;11:05;Leeds - Bradford (LBA);Ryanair;FR 5607;0;;"POZ"
2025-04-25;11:25;Londyn - Luton (LTN);Wizz Air;W9 5390;0;;"POZ"
2025-04-25;11:50;Antalya (AYT);Corendon;XC 526;0;;"POZ"
2025-04-25;12:00;Warszawa (WAW);PLL LOT;LO 3946;0;;"POZ"
2025-04-25;12:05;Edynburg (EDI);Ryanair;FR 6619;0;;"POZ"
2025-04-25;12:30;Antalya (AYT);Enter Air;ENT 7057;0;;"POZ"
2025-04-25;12:35;Palma De Mallorca (PMI);Ryanair;FR 955;0;;"POZ"
2025-04-25;13:05;Alicante (ALC);Ryanair;FR 2544;0;;"POZ"
2025-04-25;13:25;Zadar (ZAD);Ryanair;FR 7246;0;;"POZ"
2025-04-25;13:25;Monachium (MUC);Lufthansa;LH 1637;0;;"POZ"
2025-04-25;14:05;Dubaj (DXB);flydubai;FZ 704;0;;"POZ"
2025-04-25;14:15;Amsterdam (AMS);KLM;KL 1334;0;;"POZ"
2025-04-25;14:20;Zakintos (ZTH);Enter Air;ENT 1513;0;;"POZ"
2025-04-25;14:20;Rodos (RHO);Enter Air;ENT 7049;0;;"POZ"
2025-04-25;14:35;Kopenhaga (CPH);SAS;SK 1756;0;;"POZ"
2025-04-25;14:45;Frankfurt (FRA);Lufthansa;LH 1389;0;;"POZ"
2025-04-25;14:50;Warszawa (WAW);PLL LOT;LO 3944;0;;"POZ"
2025-04-25;14:55;Hurghada (HRG);SkyLine Express;QU 7421;0;;"POZ"
2025-04-25;14:55;Larnaka (LCA);Buzz / Ryanair Sun;RR 3075;0;;"POZ"
2025-04-25;15:20;Sharm el Sheikh (SSH);SkyUp MT;U5 7335;0;;"POZ"
2025-04-25;15:35;Londyn - Stansted (STN);Ryanair;FR 1751;0;;"POZ"
2025-04-25;15:45;Londyn - Stansted (STN);Ryanair;FR 9737;0;;"POZ"
2025-04-25;16:20;Chania (CHQ);Ryanair;FR 4603;0;;"POZ"
2025-04-25;16:30;Rzym - Ciampino (CIA);;PLF 103;0;;"POZ"
2025-04-25;16:35;Rodos (RHO);Buzz / Ryanair Sun;RR 3065;0;;"POZ"
2025-04-25;16:40;Liverpool (LPL);Ryanair;FR 7425;0;;"POZ"
2025-04-25;17:35;Wenecja - Treviso (TSF);Ryanair;FR 7508;0;;"POZ"
2025-04-25;17:45;Barcelona - Girona (GRO);Ryanair;FR 5123;0;;"POZ"
2025-04-25;18:10;Dubrownik (DBV);Ryanair;FR 5923;0;;"POZ"
2025-04-25;18:10;Antalya (AYT);Buzz / Ryanair Sun;RR 5029;0;;"POZ"
2025-04-25;18:20;Warszawa (WAW);PLL LOT;LO 3948;0;;"POZ"
2025-04-25;19:05;Izmir (ADB);Enter Air;ENT 4805;0;;"POZ"
2025-04-25;19:10;Rzym - Ciampino (CIA);Ryanair;FR 7171;0;;"POZ"
2025-04-25;19:50;Marsa Alam Intl (RMF);Enter Air;ENT 5203;0;;"POZ"
2025-04-25;20:00;Malta (MLA);Ryanair;FR 5226;0;;"POZ"
2025-04-25;20:10;Kopenhaga (CPH);Ryanair;FR 8522;0;;"POZ"
2025-04-25;20:10;Cagliari (CAG);Ryanair;FR 7220;0;;"POZ"
2025-04-25;20:20;Paryż - Beauvais (BVA);Ryanair;FR 5050;0;;"POZ"
2025-04-25;20:25;Londyn - Stansted (STN);Ryanair;FR 2337;0;;"POZ"
2025-04-25;20:30;Mediolan - Bergamo (BGY);Ryanair;FR 3594;0;;"POZ"
2025-04-25;21:15;Marsa Alam Intl (RMF);Enter Air;ENT 1617;0;;"POZ"
2025-04-25;22:40;Rzym - Fiumicino (FCO);Wizz Air;W4 6192;0;;"POZ"
2025-04-26;02:05;Antalya (AYT);Enter Air;ENT 7169;0;;"POZ"
2025-04-26;02:20;Kos (KGS);Buzz / Ryanair Sun;RR 3069;0;;"POZ"
2025-04-26;03:30;Palma De Mallorca (PMI);Buzz / Ryanair Sun;RR 5075;0;;"POZ"
2025-04-26;05:40;Warszawa (WAW);PLL LOT;LO 3942;0;;"POZ"
2025-04-26;05:45;Oslo - Torp (TRF);Ryanair;FR 1764;0;;"POZ"
2025-04-26;05:45;Alicante (ALC);Ryanair;FR 2544;0;;"POZ"
2025-04-26;05:55;Malaga (AGP);Ryanair;FR 6215;0;;"POZ"
2025-04-26;06:00;Bari (BRI);Ryanair;FR 1217;0;;"POZ"
2025-04-26;06:05;Korfu (CFU);Enter Air;ENT 1687;0;;"POZ"
2025-04-26;06:05;Antalya (AYT);Enter Air;ENT 4797;0;;"POZ"
2025-04-26;06:05;Monachium (MUC);Lufthansa;LH 1641;0;;"POZ"
2025-04-26;06:05;Bodrum (BJV);Enter Air;ENT 4997;0;;"POZ"
2025-04-26;06:05;Antalya (AYT);Enter Air;ENT 7219;0;;"POZ"
2025-04-26;06:10;Lizbona (LIS);Ryanair;FR 9575;0;;"POZ"
2025-04-26;06:15;Kopenhaga (CPH);SAS;SK 2756;0;;"POZ"
2025-04-26;06:20;Frankfurt (FRA);Lufthansa;LH 1391;0;;"POZ"
2025-04-26;06:30;Amsterdam (AMS);KLM;KL 1332;0;;"POZ"
2025-04-26;06:35;Marsa Alam Intl (RMF);Enter Air;ENT 4069;0;;"POZ"
2025-04-26;06:40;Birmingham (BHX);Ryanair;FR 5073;0;;"POZ"
2025-04-26;07:00;Liverpool (LPL);Ryanair;FR 7425;0;;"POZ"
2025-04-26;07:45;Warszawa (WAW);PLL LOT;LO 3952;0;;"POZ"
2025-04-26;08:05;Kopenhaga (CPH);Ryanair;FR 8522;0;;"POZ"
2025-04-26;08:15;Kutaisi (KUT);Wizz Air;W6 7942;0;;"POZ"
2025-04-26;08:55;Malta (MLA);Ryanair;FR 5226;0;;"POZ"
2025-04-26;08:55;Larnaka (LCA);Buzz / Ryanair Sun;RR 7187;0;;"POZ"
2025-04-26;09:05;Bristol (BRS);Ryanair;FR 7948;0;;"POZ"
2025-04-26;09:15;Palermo (PMO);Ryanair;FR 4373;0;;"POZ"
2025-04-26;09:45;Edynburg (EDI);Ryanair;FR 6619;0;;"POZ"
2025-04-26;09:50;Kos (KGS);Buzz / Ryanair Sun;RR 7183;0;;"POZ"
2025-04-26;09:55;Praga (PRG);Ryanair;FR 8520;0;;"POZ"
2025-04-26;10:10;Heraklion (HER);Buzz / Ryanair Sun;RR 3095;0;;"POZ"
2025-04-26;10:25;Heraklion (HER);Enter Air;ENT 7175;0;;"POZ"
2025-04-26;10:45;Frankfurt (FRA);Lufthansa;LH 1387;0;;"POZ"
2025-04-26;11:00;Palma De Mallorca (PMI);Buzz / Ryanair Sun;RR 7219;0;;"POZ"
2025-04-26;11:05;Leeds - Bradford (LBA);Ryanair;FR 5607;0;;"POZ"
2025-04-26;11:20;Palma De Mallorca (PMI);Enter Air;ENT 7163;0;;"POZ"
2025-04-26;11:25;Londyn - Luton (LTN);Wizz Air;W9 5390;0;;"POZ"
2025-04-26;11:50;Antalya (AYT);Corendon;XC 526;0;;"POZ"
2025-04-26;12:00;Warszawa (WAW);PLL LOT;LO 3946;0;;"POZ"
2025-04-26;12:30;Antalya (AYT);Enter Air;ENT 7057;0;;"POZ"
2025-04-26;12:40;Dublin (DUB);Ryanair;FR 1975;0;;"POZ"
2025-04-26;12:50;Palma De Mallorca (PMI);Ryanair;FR 955;0;;"POZ"
2025-04-26;13:15;Antalya (AYT);Mavi Gök Airlines;4M 876;0;;"POZ"
2025-04-26;13:25;Monachium (MUC);Lufthansa;LH 1637;0;;"POZ"
2025-04-26;13:30;Antalya (AYT);Enter Air;ENT 4011;0;;"POZ"
2025-04-26;13:35;Mediolan - Bergamo (BGY);Ryanair;FR 3868;0;;"POZ"
2025-04-26;14:05;Dubaj (DXB);flydubai;FZ 704;0;;"POZ"
2025-04-26;14:05;Kopenhaga (CPH);SAS;SK 1756;0;;"POZ"
2025-04-26;14:10;Rzym - Ciampino (CIA);Ryanair;FR 7171;0;;"POZ"
2025-04-26;14:15;Amsterdam (AMS);KLM;KL 1334;0;;"POZ"
2025-04-26;14:45;Mediolan - Bergamo (BGY);Ryanair;FR 3594;0;;"POZ"
2025-04-26;14:50;Sztokholm (ARN);Ryanair;FR 7679;0;;"POZ"
2025-04-26;14:50;Frankfurt (FRA);Lufthansa;LH 1389;0;;"POZ"
2025-04-26;14:50;Warszawa (WAW);PLL LOT;LO 3944;0;;"POZ"
2025-04-26;14:55;Larnaka (LCA);Buzz / Ryanair Sun;RR 3075;0;;"POZ"
2025-04-26;15:05;Londyn - Stansted (STN);Ryanair;FR 1751;0;;"POZ"
2025-04-26;15:30;Wenecja - Treviso (TSF);Ryanair;FR 7508;0;;"POZ"
2025-04-26;15:45;Londyn - Stansted (STN);Ryanair;FR 9737;0;;"POZ"
2025-04-26;15:55;Bodrum (BJV);Travel Service;3Z 7288;0;;"POZ"
2025-04-26;16:05;Amman (AMM);Ryanair;FR 5725;0;;"POZ"
2025-04-26;16:10;Chania (CHQ);Enter Air;ENT 7177;0;;"POZ"
2025-04-26;16:10;Zadar (ZAD);Ryanair;FR 7252;0;;"POZ"
2025-04-26;16:20;Chania (CHQ);Ryanair;FR 4603;0;;"POZ"
2025-04-26;17:25;Antalya (AYT);Buzz / Ryanair Sun;RR 7221;0;;"POZ"
2025-04-26;17:40;Dubrownik (DBV);Ryanair;FR 5923;0;;"POZ"
2025-04-26;18:00;Barcelona - Girona (GRO);Ryanair;FR 5123;0;;"POZ"
2025-04-26;18:00;Saloniki (SKG);Ryanair;FR 2552;0;;"POZ"
2025-04-26;18:10;Antalya (AYT);Buzz / Ryanair Sun;RR 5029;0;;"POZ"
2025-04-26;18:20;Warszawa (WAW);PLL LOT;LO 3948;0;;"POZ"
2025-04-26;19:10;Paryż - Beauvais (BVA);Ryanair;FR 5050;0;;"POZ"
2025-04-26;19:50;Marsa Alam Intl (RMF);Enter Air;ENT 5203;0;;"POZ"
2025-04-26;19:55;Manchester (MAN);Ryanair;FR 7547;0;;"POZ"
2025-04-26;20:10;Cagliari (CAG);Ryanair;FR 7220;0;;"POZ"
2025-04-26;21:10;Bruksela - Charleroi (CRL);Ryanair;FR 5000;0;;"POZ"
2025-04-26;21:15;Marsa Alam Intl (RMF);Enter Air;ENT 1617;0;;"POZ"
2025-04-26;21:45;Chania (CHQ);Enter Air;ENT 1169;0;;"POZ"
2025-04-26;22:00;Rzym - Fiumicino (FCO);Wizz Air;W4 6192;0;;"POZ"
2025-04-27;03:30;Palma De Mallorca (PMI);Buzz / Ryanair Sun;RR 5075;0;;"POZ"
2025-04-27;05:45;Alicante (ALC);Ryanair;FR 2544;0;;"POZ"
2025-04-27;05:45;Tel Awiw (TLV);Ryanair;FR 9990;0;;"POZ"
2025-04-27;05:45;Warszawa (WAW);PLL LOT;LO 3942;0;;"POZ"
2025-04-27;05:50;Praga (PRG);Ryanair;FR 8520;0;;"POZ"
2025-04-27;05:55;Malaga (AGP);Ryanair;FR 6215;0;;"POZ"
2025-04-27;06:00;Pafos (PFO);Ryanair;FR 637;0;;"POZ"
2025-04-27;06:00;Cork (ORK);Ryanair;FR 7244;0;;"POZ"
2025-04-27;06:05;Bodrum (BJV);Enter Air;ENT 4997;0;;"POZ"
2025-04-27;06:05;Antalya (AYT);Enter Air;ENT 7219;0;;"POZ"
2025-04-27;06:05;Monachium (MUC);Lufthansa;LH 1641;0;;"POZ"
2025-04-27;06:05;Rodos (RHO);Enter Air;ENT 7841;0;;"POZ"
2025-04-27;06:15;Kopenhaga (CPH);SAS;SK 2756;0;;"POZ"
2025-04-27;06:25;Frankfurt (FRA);Lufthansa;LH 1391;0;;"POZ"
2025-04-27;06:30;Amsterdam (AMS);KLM;KL 1332;0;;"POZ"
2025-04-27;07:00;Liverpool (LPL);Ryanair;FR 7425;0;;"POZ"
2025-04-27;07:20;Antalya (AYT);Enter Air;ENT 4559;0;;"POZ"
2025-04-27;07:45;Warszawa (WAW);PLL LOT;LO 3952;0;;"POZ"
2025-04-27;08:05;Kopenhaga (CPH);Ryanair;FR 8522;0;;"POZ"
2025-04-27;09:00;Hurghada (HRG);Nesma Airlines;NE 1221;0;;"POZ"
2025-04-27;09:05;Bristol (BRS);Ryanair;FR 7948;0;;"POZ"
2025-04-27;09:10;Rzym - Ciampino (CIA);Ryanair;FR 7171;0;;"POZ"
2025-04-27;09:15;Birmingham (BHX);Ryanair;FR 5073;0;;"POZ"
2025-04-27;09:30;Bari (BRI);Ryanair;FR 1217;0;;"POZ"
2025-04-27;09:45;Edynburg (EDI);Ryanair;FR 6619;0;;"POZ"
2025-04-27;10:10;Heraklion (HER);Buzz / Ryanair Sun;RR 3095;0;;"POZ"
2025-04-27;10:25;Heraklion (HER);Enter Air;ENT 7175;0;;"POZ"
2025-04-27;10:45;Frankfurt (FRA);Lufthansa;LH 1387;0;;"POZ"
2025-04-27;11:00;Palma De Mallorca (PMI);Buzz / Ryanair Sun;RR 7219;0;;"POZ"
2025-04-27;11:20;Palma De Mallorca (PMI);Enter Air;ENT 7163;0;;"POZ"
2025-04-27;11:25;Londyn - Luton (LTN);Wizz Air;W9 5390;0;;"POZ"
2025-04-27;12:00;Warszawa (WAW);PLL LOT;LO 3946;0;;"POZ"
2025-04-27;12:25;Paryż - Beauvais (BVA);Ryanair;FR 5050;0;;"POZ"
2025-04-27;12:50;Palma De Mallorca (PMI);Ryanair;FR 955;0;;"POZ"
2025-04-27;13:15;Antalya (AYT);Mavi Gök Airlines;4M 876;0;;"POZ"
2025-04-27;13:25;Monachium (MUC);Lufthansa;LH 1637;0;;"POZ"
2025-04-27;13:30;Antalya (AYT);Enter Air;ENT 4011;0;;"POZ"
2025-04-27;13:35;Mediolan - Bergamo (BGY);Ryanair;FR 3868;0;;"POZ"
2025-04-27;14:05;Dubaj (DXB);flydubai;FZ 704;0;;"POZ"
2025-04-27;14:05;Kopenhaga (CPH);SAS;SK 1756;0;;"POZ"
2025-04-27;14:10;Praga (PRG);Ryanair;FR 8530;0;;"POZ"
2025-04-27;14:15;Amsterdam (AMS);KLM;KL 1334;0;;"POZ"
2025-04-27;14:35;Frankfurt (FRA);Lufthansa;LH 1389;0;;"POZ"
2025-04-27;14:45;Mediolan - Bergamo (BGY);Ryanair;FR 3594;0;;"POZ"
2025-04-27;14:50;Warszawa (WAW);PLL LOT;LO 3944;0;;"POZ"
2025-04-27;15:00;Sztokholm (ARN);Ryanair;FR 7679;0;;"POZ"
2025-04-27;15:05;Londyn - Stansted (STN);Ryanair;FR 1751;0;;"POZ"
2025-04-27;15:30;Wenecja - Treviso (TSF);Ryanair;FR 7508;0;;"POZ"
2025-04-27;15:55;Bodrum (BJV);Travel Service;3Z 7288;0;;"POZ"
2025-04-27;16:05;Amman (AMM);Ryanair;FR 5725;0;;"POZ"
2025-04-27;16:10;Chania (CHQ);Enter Air;ENT 7177;0;;"POZ"
2025-04-27;16:10;Leeds - Bradford (LBA);Ryanair;FR 5607;0;;"POZ"
2025-04-27;16:10;Zadar (ZAD);Ryanair;FR 7252;0;;"POZ"
2025-04-27;16:50;Marsa Alam Intl (RMF);SkyUp MT;U5 7841;0;;"POZ"
2025-04-27;17:05;Antalya (AYT);Buzz / Ryanair Sun;RR 5001;0;;"POZ"
2025-04-27;17:15;Zadar (ZAD);Ryanair;FR 7246;0;;"POZ"
2025-04-27;17:25;Antalya (AYT);Buzz / Ryanair Sun;RR 7221;0;;"POZ"
2025-04-27;17:40;Dubrownik (DBV);Ryanair;FR 5923;0;;"POZ"
2025-04-27;17:40;Walencja (VLC);Ryanair;FR 4741;0;;"POZ"
2025-04-27;18:00;Saloniki (SKG);Ryanair;FR 2552;0;;"POZ"
2025-04-27;18:00;Liege (LGG);;AGR 2749;0;;"POZ"
2025-04-27;18:20;Warszawa (WAW);PLL LOT;LO 3948;0;;"POZ"
2025-04-27;18:40;Londyn - Stansted (STN);Ryanair;FR 2337;0;;"POZ"
2025-04-27;19:10;Dublin (DUB);Ryanair;FR 1975;0;;"POZ"
2025-04-27;19:50;Rzym - Ciampino (CIA);Ryanair;FR 7181;0;;"POZ"
2025-04-27;19:55;Manchester (MAN);Ryanair;FR 7547;0;;"POZ"
2025-04-27;20:10;Bruksela - Charleroi (CRL);Ryanair;FR 5000;0;;"POZ"
2025-04-27;21:15;Cagliari (CAG);Ryanair;FR 7220;0;;"POZ"
2025-04-27;21:45;Chania (CHQ);Enter Air;ENT 1169;0;;"POZ"
2025-04-27;22:00;Rzym - Fiumicino (FCO);Wizz Air;W4 6192;0;;"POZ"
2025-04-28;05:45;Tel Awiw (TLV);Ryanair;FR 9990;0;;"POZ"
2025-04-28;05:45;Warszawa (WAW);PLL LOT;LO 3942;0;;"POZ"
2025-04-28;05:50;Lizbona (LIS);Ryanair;FR 9575;0;;"POZ"
2025-04-28;06:00;Alicante (ALC);Ryanair;FR 2544;0;;"POZ"
2025-04-28;06:00;Pafos (PFO);Ryanair;FR 637;0;;"POZ"
2025-04-28;06:00;Cork (ORK);Ryanair;FR 7244;0;;"POZ"
2025-04-28;06:05;Rodos (RHO);Enter Air;ENT 7841;0;;"POZ"
2025-04-28;06:05;Monachium (MUC);Lufthansa;LH 1641;0;;"POZ"
2025-04-28;06:10;Malta (MLA);Ryanair;FR 5226;0;;"POZ"
2025-04-28;06:15;Kopenhaga (CPH);SAS;SK 2756;0;;"POZ"
2025-04-28;06:25;Frankfurt (FRA);Lufthansa;LH 1391;0;;"POZ"
2025-04-28;06:30;Amsterdam (AMS);KLM;KL 1332;0;;"POZ"
2025-04-28;07:20;Antalya (AYT);Enter Air;ENT 4559;0;;"POZ"
2025-04-28;07:45;Warszawa (WAW);PLL LOT;LO 3952;0;;"POZ"
2025-04-28;08:00;Bari (BRI);Ryanair;FR 1217;0;;"POZ"
2025-04-28;08:15;Kutaisi (KUT);Wizz Air;W6 7942;0;;"POZ"
2025-04-28;09:00;Hurghada (HRG);Nesma Airlines;NE 1221;0;;"POZ"
2025-04-28;09:10;Rzym - Ciampino (CIA);Ryanair;FR 7171;0;;"POZ"
2025-04-28;09:15;Birmingham (BHX);Ryanair;FR 5073;0;;"POZ"
2025-04-28;09:35;Leeds - Bradford (LBA);Ryanair;FR 5607;0;;"POZ"
2025-04-28;09:40;Palma De Mallorca (PMI);Ryanair;FR 955;0;;"POZ"
2025-04-28;10:40;Frankfurt (FRA);Lufthansa;LH 1387;0;;"POZ"
2025-04-28;10:45;Barcelona - Girona (GRO);Ryanair;FR 5123;0;;"POZ"
2025-04-28;11:25;Londyn - Luton (LTN);Wizz Air;W9 5390;0;;"POZ"
2025-04-28;12:00;Warszawa (WAW);PLL LOT;LO 3946;0;;"POZ"
2025-04-28;12:35;Wenecja - Treviso (TSF);Ryanair;FR 7508;0;;"POZ"
2025-04-28;12:45;Mediolan - Bergamo (BGY);Ryanair;FR 3594;0;;"POZ"
2025-04-28;13:25;Monachium (MUC);Lufthansa;LH 1637;0;;"POZ"
2025-04-28;13:50;Londyn - Stansted (STN);Ryanair;FR 1751;0;;"POZ"
2025-04-28;14:10;Praga (PRG);Ryanair;FR 8530;0;;"POZ"
2025-04-28;14:15;Amsterdam (AMS);KLM;KL 1334;0;;"POZ"
2025-04-28;14:30;Malaga (AGP);Ryanair;FR 6215;0;;"POZ"
2025-04-28;14:35;Kopenhaga (CPH);SAS;SK 1756;0;;"POZ"
2025-04-28;14:45;Oslo - Torp (TRF);Ryanair;FR 1764;0;;"POZ"
2025-04-28;14:50;Warszawa (WAW);PLL LOT;LO 3944;0;;"POZ"
2025-04-28;14:55;Dublin (DUB);Ryanair;FR 1975;0;;"POZ"
2025-04-28;14:55;Frankfurt (FRA);Lufthansa;LH 1389;0;;"POZ"
2025-04-28;15:40;Hurghada (HRG);SkyUp MT;U5 8639;0;;"POZ"
2025-04-28;16:10;Praga (PRG);Ryanair;FR 8520;0;;"POZ"
2025-04-28;16:20;Mediolan - Bergamo (BGY);Ryanair;FR 3868;0;;"POZ"
2025-04-28;16:50;Marsa Alam Intl (RMF);SkyUp MT;U5 7841;0;;"POZ"
2025-04-28;17:05;Antalya (AYT);Buzz / Ryanair Sun;RR 5001;0;;"POZ"
2025-04-28;17:15;Zadar (ZAD);Ryanair;FR 7246;0;;"POZ"
2025-04-28;17:40;Walencja (VLC);Ryanair;FR 4741;0;;"POZ"
2025-04-28;17:50;Edynburg (EDI);Ryanair;FR 6619;0;;"POZ"
2025-04-28;18:00;Liege (LGG);;AGR 2749;0;;"POZ"
2025-04-28;18:10;Dubrownik (DBV);Ryanair;FR 5923;0;;"POZ"
2025-04-28;18:20;Warszawa (WAW);PLL LOT;LO 3948;0;;"POZ"
2025-04-28;18:40;Londyn - Stansted (STN);Ryanair;FR 2337;0;;"POZ"
2025-04-28;18:55;Palermo (PMO);Ryanair;FR 4373;0;;"POZ"
2025-04-28;19:45;Paryż - Beauvais (BVA);Ryanair;FR 5050;0;;"POZ"
2025-04-28;19:50;Rzym - Ciampino (CIA);Ryanair;FR 7181;0;;"POZ"
2025-04-28;20:10;Bruksela - Charleroi (CRL);Ryanair;FR 5000;0;;"POZ"
2025-04-28;20:20;Liverpool (LPL);Ryanair;FR 7425;0;;"POZ"
2025-04-28;21:15;Cagliari (CAG);Ryanair;FR 7220;0;;"POZ"
2025-04-28;22:55;Rzym - Fiumicino (FCO);Wizz Air;W4 6192;0;;"POZ"
2025-04-29;05:40;Warszawa (WAW);PLL LOT;LO 3942;0;;"POZ"
2025-04-29;05:40;Antalya (AYT);Enter Air;ENT 7091;0;;"POZ"
2025-04-29;05:50;Lizbona (LIS);Ryanair;FR 9575;0;;"POZ"
2025-04-29;06:00;Paryż - Beauvais (BVA);Ryanair;FR 5050;0;;"POZ"
2025-04-29;06:00;Cork (ORK);Ryanair;FR 7244;0;;"POZ"
2025-04-29;06:00;Alicante (ALC);Ryanair;FR 2544;0;;"POZ"
2025-04-29;06:00;Wenecja - Treviso (TSF);Ryanair;FR 7508;0;;"POZ"
2025-04-29;06:05;Antalya (AYT);Enter Air;ENT 4101;0;;"POZ"
2025-04-29;06:05;Monachium (MUC);Lufthansa;LH 1641;0;;"POZ"
2025-04-29;06:05;Heraklion (HER);Buzz / Ryanair Sun;RR 7067;0;;"POZ"
2025-04-29;06:10;Malta (MLA);Ryanair;FR 5226;0;;"POZ"
2025-04-29;06:15;Kopenhaga (CPH);SAS;SK 2756;0;;"POZ"
2025-04-29;06:25;Frankfurt (FRA);Lufthansa;LH 1391;0;;"POZ"
2025-04-29;06:30;Amsterdam (AMS);KLM;KL 1332;0;;"POZ"
2025-04-29;06:50;Dubrownik (DBV);Ryanair;FR 5923;0;;"POZ"
2025-04-29;07:30;Palma De Mallorca (PMI);Ryanair;FR 955;0;;"POZ"
2025-04-29;07:45;Warszawa (WAW);PLL LOT;LO 3952;0;;"POZ"
2025-04-29;08:05;Antalya (AYT);Buzz / Ryanair Sun;RR 7073;0;;"POZ"
2025-04-29;08:15;Kutaisi (KUT);Wizz Air;W6 7942;0;;"POZ"
2025-04-29;09:35;Leeds - Bradford (LBA);Ryanair;FR 5607;0;;"POZ"
2025-04-29;10:20;Londyn - Stansted (STN);Ryanair UK;RK 1751;0;;"POZ"
2025-04-29;10:45;Barcelona - Girona (GRO);Ryanair;FR 5123;0;;"POZ"
2025-04-29;11:10;Frankfurt (FRA);Lufthansa;LH 1387;0;;"POZ"
2025-04-29;11:15;Zadar (ZAD);Ryanair;FR 7246;0;;"POZ"
2025-04-29;11:25;Londyn - Luton (LTN);Wizz Air;W9 5390;0;;"POZ"
2025-04-29;12:00;Warszawa (WAW);PLL LOT;LO 3946;0;;"POZ"
2025-04-29;12:25;Birmingham (BHX);Ryanair;FR 5073;0;;"POZ"
2025-04-29;12:30;Bari (BRI);Ryanair;FR 1217;0;;"POZ"
2025-04-29;12:55;Rzym - Ciampino (CIA);Ryanair;FR 7171;0;;"POZ"
2025-04-29;13:00;Londyn - Stansted (STN);Ryanair;FR 1751;0;;"POZ"
2025-04-29;13:25;Monachium (MUC);Lufthansa;LH 1637;0;;"POZ"
2025-04-29;13:30;Pafos (PFO);Ryanair;FR 637;0;;"POZ"
2025-04-29;13:35;Bristol (BRS);Ryanair;FR 7948;0;;"POZ"
2025-04-29;13:50;Edynburg (EDI);Ryanair UK;RK 6619;0;;"POZ"
2025-04-29;13:55;Mediolan - Bergamo (BGY);Ryanair;FR 3868;0;;"POZ"
2025-04-29;14:05;Dubaj (DXB);flydubai;FZ 704;0;;"POZ"
2025-04-29;14:15;Amsterdam (AMS);KLM;KL 1334;0;;"POZ"
2025-04-29;14:30;Antalya (AYT);Enter Air;ENT 1505;0;;"POZ"
2025-04-29;14:35;Frankfurt (FRA);Lufthansa;LH 1389;0;;"POZ"
2025-04-29;14:35;Kopenhaga (CPH);SAS;SK 1756;0;;"POZ"
2025-04-29;14:40;Sztokholm (ARN);Ryanair;FR 7679;0;;"POZ"
2025-04-29;14:45;Oslo - Torp (TRF);Ryanair;FR 1764;0;;"POZ"
2025-04-29;14:50;Warszawa (WAW);PLL LOT;LO 3944;0;;"POZ"
2025-04-29;15:00;Manchester (MAN);Ryanair;FR 7547;0;;"POZ"
2025-04-29;15:40;Hurghada (HRG);SkyUp MT;U5 8639;0;;"POZ"
2025-04-29;15:45;Dublin (DUB);Ryanair;FR 1975;0;;"POZ"
2025-04-29;15:55;Mediolan - Bergamo (BGY);Ryanair;FR 3594;0;;"POZ"
2025-04-29;16:35;Bruksela - Charleroi (CRL);Ryanair;FR 5000;0;;"POZ"
2025-04-29;17:35;Londyn - Stansted (STN);Ryanair;FR 2337;0;;"POZ"
2025-04-29;17:50;Edynburg (EDI);Ryanair;FR 6619;0;;"POZ"
2025-04-29;17:50;Antalya (AYT);Buzz / Ryanair Sun;RR 5013;0;;"POZ"
2025-04-29;18:20;Warszawa (WAW);PLL LOT;LO 3948;0;;"POZ"
