Czas;Kierunek;Rejs;;Lotnisko wylotowe
08:54;WARSZAWA;LO3932;;"SSZ"
13:47;WARSZAWA;LO3934;;"SSZ"
16:29;LONDYN STANSTED;FR2467;;"SSZ"
16:42;WARSZAWA;LO3938;;"SSZ"
21:20;WARSZAWA;LO3936;;"SSZ"
