Czas;Kierunek;Rejs;;Lotnisko wylotowe
08:41;WARSZAWA;LO3932;;"SSZ"
16:25;LIVERPOOL;FR9677;;"SSZ"
16:40;WARSZAWA;LO3938;;"SSZ"
23:25;LONDYN STANSTED;FR2467;;"SSZ"
