Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
10:10;Frankfurt;LUFTHANSA;LH 1385;;"KTW"
10:20;Bari;RYANAIR;FR 3942;;"KTW"
10:25;Mediolan - Bergamo;RYANAIR;FR 3409;;"KTW"
10:30;Teneryfa;WIZZ AIR;W6 1081;;"KTW"
10:40;Katania;RYANAIR;FR 6373;;"KTW"
10:50;Eindhoven;WIZZ AIR;W6 1071;;"KTW"
