Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
10:50;Eindhoven;WIZZ AIR;W6 1071;;"KTW"
11:25;Gran Canaria - Las Palmas;ENTER AIR;ENT 7023;;"KTW"
11:55;Alghero;RYANAIR;FR 4179;;"KTW"
12:10;Katania;RYANAIR;FR 6373;;"KTW"
12:15;Manchester;RYANAIR;FR 6403;;"KTW"
12:30;Madera;ELECTRA AIRWAYS;AMQ 252;;"KTW"
