Czas;Kierunek;Rejs;;Lotnisko wylotowe
16:10;PORTO;FR 4533;;"WMI"
17:05;PALMA DE MALLORCA;FR 4387;;"WMI"
17:30;BARCELONA;FR 6945;;"WMI"
19:35;MALAGA;FR 4060;;"WMI"
21:10;ZEMUNIK-ZADAR;FR 5750;;"WMI"
05:50;BURGAS;FR 3371;;"WMI"
06:55;TIRANA;FR 8414;;"WMI"
08:40;MADRYT;FR 1063;;"WMI"
09:05;KOPENHAGA;FR 9750;;"WMI"
