Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
03:00;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9121;;"KTW"
03:15;Sharm El Sheikh;SKYUP EUROPE;U5 7345;;"KTW"
03:55;Hurghada;ENTER AIR;ENT 4203;;"KTW"
04:05;Marsa Alam;ENTER AIR;ENT 7597;;"KTW"
04:45;Marsa Alam;ENTER AIR;ENT 4217;;"KTW"
05:40;Warszawa;LOT;LO 3880;;"KTW"
