Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
05:00;Antalia;ENTER AIR;ENT 4777;;"KTW"
05:40;Warszawa;LOT;LO 3880;;"KTW"
05:45;Forli;RYANAIR;FR 1036;;"KTW"
06:00;Ateny;WIZZ AIR;W6 1241;;"KTW"
06:05;Londyn - Luton;WIZZ AIR;W6 1001;;"KTW"
06:10;Frankfurt;AIR DOLOMITI;EN 8763;;"KTW"
