Czas;Kierunek;Rejs;;Lotnisko wylotowe
05:45;CATANIA;FR 5440;;"WMI"
06:25;BRUKSELA CHARLEROI;FR 628;;"WMI"
06:50;BUDAPESZT;FR 1922;;"WMI"
07:00;PAPHOS;FR 4177;;"WMI"
09:55;LONDYN STANSTED;RK 1835;;"WMI"
10:10;BOLONIA;FR 1942;;"WMI"
11:25;RZYM CIAMPINO;FR 3866;;"WMI"
14:10;DUBLIN;FR 1924;;"WMI"
14:40;CHANIA;FR 7194;;"WMI"
15:30;KORFU;FR 1697;;"WMI"
16:10;PORTO;FR 4533;;"WMI"
17:05;PALMA DE MALLORCA;FR 4387;;"WMI"
17:30;BARCELONA;FR 6945;;"WMI"
19:35;MALAGA;FR 4060;;"WMI"
