Data;Czas;Kierunek;Przewoznik;Rejs;Status;;Lotnisko wylotowe
2025-04-23;15:00;Mediolan - Bergamo;RYANAIR;FR 3412;0;;"KTW"
2025-04-23;15:10;Warszawa;LOT;LO 3884;0;;"KTW"
2025-04-23;15:45;Londyn - Stansted;RYANAIR;FR 2472;0;;"KTW"
2025-04-23;15:45;Oslo Gardermoen;RYANAIR;FR 7100;0;;"KTW"
2025-04-23;16:00;Dortmund;WIZZ AIR;W6 1093;0;;"KTW"
2025-04-23;19:15;Wenecja - Treviso;RYANAIR;FR 2382;0;;"KTW"
2025-04-23;19:40;Londyn - Luton;WIZZ AIR;W6 1005;0;;"KTW"
2025-04-23;21:05;Mediolan - Bergamo;RYANAIR;FR 3409;0;;"KTW"
2025-04-24;01:00;Antalia;FREEBIRD AIRLINES;FH 770;0;;"KTW"
2025-04-24;02:05;Sharm El Sheikh;SKYUP EUROPE;U5 7345;0;;"KTW"
2025-04-24;03:00;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9121;0;;"KTW"
2025-04-24;03:20;Dżerba;ENTER AIR;ENT 7397;0;;"KTW"
2025-04-24;05:00;Bodrum;ENTER AIR;ENT 1685;0;;"KTW"
2025-04-24;05:40;Warszawa;LOT;LO 3880;0;;"KTW"
2025-04-24;05:45;Rzym - Fiumicino;RYANAIR;FR 4113;0;;"KTW"
2025-04-24;05:45;Pafos;RYANAIR;FR 6393;0;;"KTW"
2025-04-24;06:00;Katania;WIZZ AIR;W6 1043;0;;"KTW"
2025-04-24;06:05;Londyn - Luton;WIZZ AIR;W6 1001;0;;"KTW"
2025-04-24;06:15;Reykjavik - Keflavik;WIZZ AIR;W6 1167;0;;"KTW"
2025-04-24;06:20;Frankfurt;AIR DOLOMITI;EN 8763;0;;"KTW"
2025-04-24;06:20;Dortmund;WIZZ AIR;W6 1091;0;;"KTW"
2025-04-24;06:40;Dubrownik;RYANAIR;FR 6260;0;;"KTW"
2025-04-24;07:15;Neapol;WIZZ AIR;W6 1049;0;;"KTW"
2025-04-24;07:35;Hurghada;SMARTWINGS.;TVP 7110;0;;"KTW"
2025-04-24;07:45;Dżerba;NOUVELAIR;BJ 7693;0;;"KTW"
2025-04-24;08:00;Dżerba;LOT;LO 6247;0;;"KTW"
2025-04-24;10:05;Frankfurt;LUFTHANSA;LH 1385;0;;"KTW"
2025-04-24;10:50;Eindhoven;WIZZ AIR;W6 1071;0;;"KTW"
2025-04-24;11:00;Dżerba;ENTER AIR;ENT 1211;0;;"KTW"
2025-04-24;11:00;Bari;RYANAIR;FR 3942;0;;"KTW"
2025-04-24;12:00;Monastyr;NOUVELAIR;BJ 7433;0;;"KTW"
2025-04-24;12:00;Enfidha;ENTER AIR;ENT 1357;0;;"KTW"
