Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
01:05;Antalia;ENTER AIR;ENT 7159;;"KTW"
02:05;Sharm El Sheikh;ENTER AIR;ENT 4003;;"KTW"
02:40;Sharm El Sheikh;SKYUP EUROPE;U5 7345;;"KTW"
02:45;Antalia;ENTER AIR;ENT 4113;;"KTW"
03:00;Marsa Alam;SMARTWINGS.;TVP 7142;;"KTW"
03:15;Antalia;MAVI GOK AIRLINES;4M 874;;"KTW"
