Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
02:05;Sharm El Sheikh;ENTER AIR;ENT 4003;;"KTW"
02:10;Antalia;ENTER AIR;ENT 4865;;"KTW"
03:00;Marsa Alam;SMARTWINGS.;TVP 7142;;"KTW"
03:15;Hurghada;SKYLINE EXPRESS AIRLINES;QU 9121;;"KTW"
03:30;Antalia;ENTER AIR;ENT 4113;;"KTW"
03:50;Marsa Alam;ENTER AIR;ENT 7823;;"KTW"
