Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
06:00;Ateny;WIZZ AIR;W6 1241;;"KTW"
09:55;Bari;RYANAIR;FR 3942;;"KTW"
09:55;Alghero;RYANAIR;FR 4179;;"KTW"
10:50;Eindhoven;WIZZ AIR;W6 1071;;"KTW"
10:55;Londyn - Stansted;RYANAIR;FR 5535;;"KTW"
10:55;Antalia;CORENDON AIRLINES;XC 8138;;"KTW"
