Czas;Kierunek;Rejs;;Lotnisko wylotowe
05:50;BURGAS;FR 3371;;"WMI"
06:55;TIRANA;FR 8414;;"WMI"
08:40;MADRYT;FR 1063;;"WMI"
09:05;KOPENHAGA;FR 9750;;"WMI"
11:00;WENECJA TREVISO;FR 1460;;"WMI"
11:30;BUDAPESZT;FR 1922;;"WMI"
12:00;BARI;FR 4237;;"WMI"
12:40;MEDIOLAN BERGAMO;FR 1904;;"WMI"
