Czas;Kierunek;Przewoznik;Rejs;;Lotnisko wylotowe
16:50;Malta;RYANAIR;FR 4101;;"KTW"
17:00;Fuerteventura;ELECTRA AIRWAYS;AMQ 164;;"KTW"
19:00;Ateny;RYANAIR;FR 2615;;"KTW"
19:35;Liverpool;WIZZ AIR;W6 1011;;"KTW"
19:40;Londyn - Luton;WIZZ AIR;W6 1005;;"KTW"
19:50;Alghero;RYANAIR;FR 4179;;"KTW"
