Czas;Kierunek;Rejs;;Lotnisko wylotowe
08:30;SEWILLA-SAN PABLO;ENT 501;;"WMI"
09:00;SEWILLA-SAN PABLO;RR 9459;;"WMI"
13:00;EINDHOVEN;FR 4022;;"WMI"
14:10;NEAPOL;FR 4553;;"WMI"
16:40;RODOS;FR 7492;;"WMI"
19:00;DUBLIN;FR 1924;;"WMI"
19:45;TIRANA;FR 8414;;"WMI"
20:20;BOLONIA;FR 1942;;"WMI"
