Czas;Kierunek;Rejs;;Lotnisko wylotowe
16:30;ALICANTE;FR 1001;;"WMI"
17:20;SALONIKI;FR 4389;;"WMI"
18:40;BOLONIA;FR 1942;;"WMI"
22:05;DUBLIN;FR 1924;;"WMI"
06:25;BARCELONA;FR 6945;;"WMI"
06:50;BARI;FR 4237;;"WMI"
07:00;WENECJA TREVISO;FR 1460;;"WMI"
